geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,dim_5,dim_5_t,ind_string,valor,ano_referencia
1104,Cadaval,1,H,06,40 - 44 anos,1,Solteiro,128,128,2021
1104,Cadaval,2,M,05,35 - 39 anos,1,Solteiro,128,128,2021
1104,Cadaval,T,HM,092,56 anos,T,Total,131,131,2021
1104,Cadaval,T,HM,053,37 anos,T,Total,139,139,2021
1104,Cadaval,T,HM,083,52 anos,T,Total,142,142,2021
1104,Cadaval,2,M,04,30 - 34 anos,1,Solteiro,148,148,2021
1104,Cadaval,T,HM,084,53 anos,T,Total,149,149,2021
1104,Cadaval,T,HM,055,39 anos,T,Total,153,153,2021
1104,Cadaval,T,HM,062,41 anos,T,Total,153,153,2021
1104,Cadaval,2,M,10,60 - 64 anos,2,Casado,154,154,2021
1104,Cadaval,2,M,05,35 - 39 anos,2,Casado,155,155,2021
1104,Cadaval,T,HM,064,43 anos,T,Total,156,156,2021
1104,Cadaval,T,HM,11,65 - 69 anos,T,Total,156,156,2021
1104,Cadaval,2,M,02,20 - 24 anos,1,Solteiro,160,160,2021
1104,Cadaval,T,HM,072,46 anos,T,Total,160,160,2021
1104,Cadaval,T,HM,063,42 anos,T,Total,162,162,2021
1104,Cadaval,T,HM,065,44 anos,T,Total,164,164,2021
1104,Cadaval,T,HM,071,45 anos,T,Total,165,165,2021
1104,Cadaval,T,HM,082,51 anos,T,Total,165,165,2021
1104,Cadaval,2,M,09,55 - 59 anos,2,Casado,167,167,2021
1104,Cadaval,2,M,02,20 - 24 anos,T,Total,168,168,2021
1104,Cadaval,T,HM,073,47 anos,T,Total,168,168,2021
1104,Cadaval,T,HM,075,49 anos,T,Total,168,168,2021
1104,Cadaval,1,H,05,35 - 39 anos,1,Solteiro,174,174,2021
1104,Cadaval,T,HM,07,45 - 49 anos,1,Solteiro,174,174,2021
1104,Cadaval,T,HM,074,48 anos,T,Total,174,174,2021
1104,Cadaval,T,HM,081,50 anos,T,Total,179,179,2021
1104,Cadaval,1,H,04,30 - 34 anos,1,Solteiro,189,189,2021
1104,Cadaval,1,H,10,60 - 64 anos,2,Casado,205,205,2021
1104,Cadaval,2,M,03,25 - 29 anos,1,Solteiro,207,207,2021
1104,Cadaval,1,H,02,20 - 24 anos,1,Solteiro,208,208,2021
1104,Cadaval,1,H,02,20 - 24 anos,T,Total,212,212,2021
1104,Cadaval,1,H,03,25 - 29 anos,1,Solteiro,214,214,2021
1104,Cadaval,2,M,04,30 - 34 anos,T,Total,215,215,2021
1104,Cadaval,2,M,06,40 - 44 anos,2,Casado,217,217,2021
1104,Cadaval,1,H,06,40 - 44 anos,2,Casado,219,219,2021
1104,Cadaval,T,HM,06,40 - 44 anos,1,Solteiro,219,219,2021
1104,Cadaval,2,M,10,60 - 64 anos,T,Total,228,228,2021
1104,Cadaval,1,H,03,25 - 29 anos,T,Total,234,234,2021
1104,Cadaval,1,H,09,55 - 59 anos,2,Casado,234,234,2021
1104,Cadaval,2,M,03,25 - 29 anos,T,Total,234,234,2021
1104,Cadaval,1,H,04,30 - 34 anos,T,Total,241,241,2021
1104,Cadaval,2,M,07,45 - 49 anos,2,Casado,251,251,2021
1104,Cadaval,1,H,08,50 - 54 anos,2,Casado,257,257,2021
1104,Cadaval,1,H,10,60 - 64 anos,T,Total,259,259,2021
1104,Cadaval,2,M,08,50 - 54 anos,2,Casado,261,261,2021
1104,Cadaval,1,H,07,45 - 49 anos,2,Casado,265,265,2021
1104,Cadaval,2,M,09,55 - 59 anos,T,Total,265,265,2021
1104,Cadaval,1,H,T,Total,4,Divorciado,275,275,2021
1104,Cadaval,T,HM,05,35 - 39 anos,2,Casado,278,278,2021
1104,Cadaval,T,HM,05,35 - 39 anos,1,Solteiro,302,302,2021
1104,Cadaval,1,H,05,35 - 39 anos,T,Total,312,312,2021
1104,Cadaval,2,M,T,Total,4,Divorciado,315,315,2021
1104,Cadaval,2,M,05,35 - 39 anos,T,Total,322,322,2021
1104,Cadaval,1,H,09,55 - 59 anos,T,Total,334,334,2021
1104,Cadaval,T,HM,04,30 - 34 anos,1,Solteiro,337,337,2021
1104,Cadaval,T,HM,10,60 - 64 anos,2,Casado,359,359,2021
1104,Cadaval,2,M,06,40 - 44 anos,T,Total,365,365,2021
1104,Cadaval,2,M,08,50 - 54 anos,T,Total,366,366,2021
1104,Cadaval,T,HM,02,20 - 24 anos,1,Solteiro,368,368,2021
1104,Cadaval,T,HM,02,20 - 24 anos,T,Total,380,380,2021
1104,Cadaval,1,H,06,40 - 44 anos,T,Total,394,394,2021
1104,Cadaval,1,H,08,50 - 54 anos,T,Total,396,396,2021
1104,Cadaval,2,M,07,45 - 49 anos,T,Total,400,400,2021
1104,Cadaval,T,HM,09,55 - 59 anos,2,Casado,401,401,2021
1104,Cadaval,T,HM,03,25 - 29 anos,1,Solteiro,421,421,2021
1104,Cadaval,1,H,07,45 - 49 anos,T,Total,435,435,2021
1104,Cadaval,T,HM,06,40 - 44 anos,2,Casado,436,436,2021
1104,Cadaval,T,HM,04,30 - 34 anos,T,Total,456,456,2021
1104,Cadaval,T,HM,03,25 - 29 anos,T,Total,468,468,2021
1104,Cadaval,T,HM,10,60 - 64 anos,T,Total,487,487,2021
1104,Cadaval,T,HM,07,45 - 49 anos,2,Casado,516,516,2021
1104,Cadaval,T,HM,08,50 - 54 anos,2,Casado,518,518,2021
1104,Cadaval,T,HM,T,Total,4,Divorciado,590,590,2021
1104,Cadaval,T,HM,09,55 - 59 anos,T,Total,599,599,2021
1104,Cadaval,T,HM,05,35 - 39 anos,T,Total,634,634,2021
1104,Cadaval,T,HM,06,40 - 44 anos,T,Total,759,759,2021
1104,Cadaval,T,HM,08,50 - 54 anos,T,Total,762,762,2021
1104,Cadaval,T,HM,07,45 - 49 anos,T,Total,835,835,2021
1104,Cadaval,2,M,T,Total,1,Solteiro,907,907,2021
1104,Cadaval,1,H,T,Total,1,Solteiro,1 204,1204,2021
1104,Cadaval,2,M,T,Total,2,Casado,1 333,1333,2021
1104,Cadaval,1,H,T,Total,2,Casado,1 481,1481,2021
1104,Cadaval,T,HM,T,Total,1,Solteiro,2 111,2111,2021
1104,Cadaval,2,M,T,Total,T,Total,2 640,2640,2021
1104,Cadaval,T,HM,T,Total,2,Casado,2 814,2814,2021
1104,Cadaval,1,H,T,Total,T,Total,2 983,2983,2021
1104,Cadaval,T,HM,T,Total,T,Total,5 623,5623,2021
1104,Cadaval,2,M,03,25 - 29 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,023,22 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,044,33 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,024,23 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,031,25 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,044,33 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,015,19 anos,4,Divorciado,0,0,2021
1104,Cadaval,2,M,015,19 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,061,40 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,031,25 anos,4,Divorciado,0,0,2021
1104,Cadaval,T,HM,042,31 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,04,30 - 34 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,054,38 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,045,34 anos,4,Divorciado,0,0,2021
1104,Cadaval,2,M,054,38 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,041,30 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,062,41 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,04,30 - 34 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,023,22 anos,4,Divorciado,0,0,2021
1104,Cadaval,T,HM,011,15 anos,2,Casado,0,0,2021
1104,Cadaval,1,H,01,15 - 19 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,011,15 anos,2,Casado,0,0,2021
1104,Cadaval,2,M,035,29 anos,4,Divorciado,0,0,2021
1104,Cadaval,T,HM,014,18 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,021,20 anos,2,Casado,0,0,2021
1104,Cadaval,2,M,043,32 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,022,21 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,041,30 anos,4,Divorciado,0,0,2021
1104,Cadaval,T,HM,014,18 anos,2,Casado,0,0,2021
1104,Cadaval,2,M,034,28 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,013,17 anos,2,Casado,0,0,2021
1104,Cadaval,1,H,063,42 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,042,31 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,015,19 anos,2,Casado,0,0,2021
1104,Cadaval,T,HM,012,16 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,013,17 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,03,25 - 29 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,021,20 anos,4,Divorciado,0,0,2021
1104,Cadaval,2,M,052,36 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,074,48 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,072,46 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,021,20 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,023,22 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,031,25 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,044,33 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,064,43 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,015,19 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,011,15 anos,2,Casado,0,0,2021
1104,Cadaval,1,H,014,18 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,014,18 anos,2,Casado,0,0,2021
1104,Cadaval,1,H,012,16 anos,4,Divorciado,0,0,2021
1104,Cadaval,T,HM,021,20 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,05,35 - 39 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,013,17 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,052,36 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,035,29 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,023,22 anos,2,Casado,0,0,2021
1104,Cadaval,T,HM,024,23 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,025,24 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,032,26 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,023,22 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,041,30 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,01,15 - 19 anos,4,Divorciado,0,0,2021
1104,Cadaval,T,HM,012,16 anos,2,Casado,0,0,2021
1104,Cadaval,T,HM,01,15 - 19 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,082,51 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,033,27 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,011,15 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,045,34 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,013,17 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,052,36 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,033,27 anos,4,Divorciado,0,0,2021
1104,Cadaval,T,HM,013,17 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,034,28 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,011,15 anos,4,Divorciado,0,0,2021
1104,Cadaval,T,HM,01,15 - 19 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,022,21 anos,4,Divorciado,0,0,2021
1104,Cadaval,2,M,014,18 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,035,29 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,055,39 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,065,44 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,014,18 anos,2,Casado,0,0,2021
1104,Cadaval,1,H,04,30 - 34 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,011,15 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,022,21 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,054,38 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,041,30 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,022,21 anos,2,Casado,0,0,2021
1104,Cadaval,1,H,095,59 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,024,23 anos,4,Divorciado,0,0,2021
1104,Cadaval,2,M,011,15 anos,4,Divorciado,0,0,2021
1104,Cadaval,2,M,032,26 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,051,35 anos,4,Divorciado,0,0,2021
1104,Cadaval,2,M,013,17 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,015,19 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,014,18 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,052,36 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,045,34 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,062,41 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,042,31 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,012,16 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,012,16 anos,4,Divorciado,0,0,2021
1104,Cadaval,T,HM,033,27 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,01,15 - 19 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,01,15 - 19 anos,2,Casado,0,0,2021
1104,Cadaval,T,HM,013,17 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,034,28 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,031,25 anos,4,Divorciado,0,0,2021
1104,Cadaval,2,M,022,21 anos,2,Casado,0,0,2021
1104,Cadaval,1,H,025,24 anos,2,Casado,0,0,2021
1104,Cadaval,2,M,051,35 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,053,37 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,031,25 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,03,25 - 29 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,023,22 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,015,19 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,013,17 anos,2,Casado,0,0,2021
1104,Cadaval,1,H,013,17 anos,2,Casado,0,0,2021
1104,Cadaval,2,M,031,25 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,051,35 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,025,24 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,022,21 anos,2,Casado,0,0,2021
1104,Cadaval,T,HM,012,16 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,01,15 - 19 anos,2,Casado,0,0,2021
1104,Cadaval,1,H,012,16 anos,2,Casado,0,0,2021
1104,Cadaval,T,HM,024,23 anos,4,Divorciado,0,0,2021
1104,Cadaval,T,HM,011,15 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,022,21 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,043,32 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,014,18 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,014,18 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,06,40 - 44 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,055,39 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,035,29 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,055,39 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,012,16 anos,2,Casado,0,0,2021
1104,Cadaval,T,HM,051,35 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,012,16 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,043,32 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,022,21 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,024,23 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,045,34 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,021,20 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,023,22 anos,4,Divorciado,0,0,2021
1104,Cadaval,2,M,021,20 anos,4,Divorciado,0,0,2021
1104,Cadaval,2,M,062,41 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,01,15 - 19 anos,2,Casado,0,0,2021
1104,Cadaval,1,H,02,20 - 24 anos,3,Viúvo,0,0,2021
1104,Cadaval,T,HM,015,19 anos,2,Casado,0,0,2021
1104,Cadaval,2,M,015,19 anos,2,Casado,0,0,2021
1104,Cadaval,2,M,02,20 - 24 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,011,15 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,015,19 anos,4,Divorciado,0,0,2021
1104,Cadaval,T,HM,032,26 anos,3,Viúvo,0,0,2021
1104,Cadaval,2,M,033,27 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,034,28 anos,4,Divorciado,0,0,2021
1104,Cadaval,2,M,01,15 - 19 anos,4,Divorciado,0,0,2021
1104,Cadaval,1,H,021,20 anos,4,Divorciado,0,0,2021
1104,Cadaval,T,HM,022,21 anos,3,Viúvo,0,0,2021
1104,Cadaval,1,H,024,23 anos,4,Divorciado,0,0,2021
1105,Cascais,1,H,01,15 - 19 anos,2,Casado,0,0,2021
1105,Cascais,1,H,01,15 - 19 anos,4,Divorciado,0,0,2021
1105,Cascais,1,H,014,18 anos,2,Casado,0,0,2021
1105,Cascais,1,H,014,18 anos,4,Divorciado,0,0,2021
1105,Cascais,1,H,015,19 anos,2,Casado,0,0,2021
1105,Cascais,1,H,015,19 anos,4,Divorciado,0,0,2021
1105,Cascais,1,H,021,20 anos,2,Casado,0,0,2021
1105,Cascais,1,H,023,22 anos,4,Divorciado,0,0,2021
1105,Cascais,1,H,031,25 anos,4,Divorciado,0,0,2021
1105,Cascais,1,H,032,26 anos,3,Viúvo,0,0,2021
1105,Cascais,1,H,035,29 anos,3,Viúvo,0,0,2021
1105,Cascais,2,M,01,15 - 19 anos,2,Casado,0,0,2021
1105,Cascais,2,M,01,15 - 19 anos,4,Divorciado,0,0,2021
1105,Cascais,2,M,011,15 anos,1,Solteiro,0,0,2021
1105,Cascais,2,M,011,15 anos,T,Total,0,0,2021
1105,Cascais,2,M,012,16 anos,1,Solteiro,0,0,2021
1105,Cascais,2,M,012,16 anos,2,Casado,0,0,2021
1105,Cascais,2,M,012,16 anos,T,Total,0,0,2021
1105,Cascais,2,M,013,17 anos,2,Casado,0,0,2021
1105,Cascais,2,M,014,18 anos,4,Divorciado,0,0,2021
1105,Cascais,2,M,015,19 anos,2,Casado,0,0,2021
1105,Cascais,2,M,021,20 anos,4,Divorciado,0,0,2021
1105,Cascais,2,M,022,21 anos,4,Divorciado,0,0,2021
1105,Cascais,2,M,031,25 anos,3,Viúvo,0,0,2021
1105,Cascais,2,M,041,30 anos,3,Viúvo,0,0,2021
1105,Cascais,2,M,042,31 anos,3,Viúvo,0,0,2021
1105,Cascais,2,M,053,37 anos,3,Viúvo,0,0,2021
1105,Cascais,T,HM,01,15 - 19 anos,2,Casado,0,0,2021
1105,Cascais,T,HM,01,15 - 19 anos,4,Divorciado,0,0,2021
1105,Cascais,T,HM,012,16 anos,2,Casado,0,0,2021
1105,Cascais,T,HM,013,17 anos,2,Casado,0,0,2021
1105,Cascais,T,HM,014,18 anos,2,Casado,0,0,2021
1105,Cascais,T,HM,014,18 anos,4,Divorciado,0,0,2021
1105,Cascais,T,HM,015,19 anos,2,Casado,0,0,2021
1105,Cascais,T,HM,015,19 anos,4,Divorciado,0,0,2021
1105,Cascais,T,HM,021,20 anos,4,Divorciado,0,0,2021
1105,Cascais,T,HM,022,21 anos,4,Divorciado,0,0,2021
1105,Cascais,T,HM,023,22 anos,4,Divorciado,0,0,2021
1105,Cascais,T,HM,031,25 anos,3,Viúvo,0,0,2021
1105,Cascais,T,HM,035,29 anos,3,Viúvo,0,0,2021
1105,Cascais,T,HM,041,30 anos,3,Viúvo,0,0,2021
1105,Cascais,T,HM,042,31 anos,3,Viúvo,0,0,2021
1105,Cascais,T,HM,053,37 anos,3,Viúvo,0,0,2021
1105,Cascais,1,H,012,16 anos,1,Solteiro,1,1,2021
1105,Cascais,1,H,012,16 anos,T,Total,1,1,2021
1105,Cascais,1,H,02,20 - 24 anos,4,Divorciado,1,1,2021
1105,Cascais,1,H,025,24 anos,4,Divorciado,1,1,2021
1105,Cascais,1,H,03,25 - 29 anos,3,Viúvo,1,1,2021
1105,Cascais,1,H,034,28 anos,3,Viúvo,1,1,2021
1105,Cascais,1,H,062,41 anos,3,Viúvo,1,1,2021
1105,Cascais,1,H,065,44 anos,3,Viúvo,1,1,2021
1105,Cascais,2,M,031,25 anos,4,Divorciado,1,1,2021
1105,Cascais,2,M,032,26 anos,3,Viúvo,1,1,2021
1105,Cascais,2,M,033,27 anos,3,Viúvo,1,1,2021
1105,Cascais,2,M,043,32 anos,3,Viúvo,1,1,2021
1105,Cascais,2,M,044,33 anos,3,Viúvo,1,1,2021
1105,Cascais,2,M,052,36 anos,3,Viúvo,1,1,2021
1105,Cascais,2,M,054,38 anos,3,Viúvo,1,1,2021
1105,Cascais,T,HM,012,16 anos,1,Solteiro,1,1,2021
1105,Cascais,T,HM,012,16 anos,T,Total,1,1,2021
1105,Cascais,T,HM,031,25 anos,4,Divorciado,1,1,2021
1105,Cascais,T,HM,032,26 anos,3,Viúvo,1,1,2021
1105,Cascais,T,HM,033,27 anos,3,Viúvo,1,1,2021
1105,Cascais,T,HM,034,28 anos,3,Viúvo,1,1,2021
1105,Cascais,T,HM,043,32 anos,3,Viúvo,1,1,2021
1105,Cascais,T,HM,044,33 anos,3,Viúvo,1,1,2021
1105,Cascais,T,HM,052,36 anos,3,Viúvo,1,1,2021
1105,Cascais,1,H,011,15 anos,1,Solteiro,2,2,2021
1105,Cascais,1,H,011,15 anos,T,Total,2,2,2021
1105,Cascais,1,H,022,21 anos,2,Casado,2,2,2021
1105,Cascais,1,H,033,27 anos,4,Divorciado,2,2,2021
1105,Cascais,1,H,054,38 anos,3,Viúvo,2,2,2021
1105,Cascais,1,H,055,39 anos,3,Viúvo,2,2,2021
1105,Cascais,1,H,122,71 anos,3,Viúvo,2,2,2021
1105,Cascais,1,H,124,73 anos,1,Solteiro,2,2,2021
1105,Cascais,1,H,124,73 anos,3,Viúvo,2,2,2021
1105,Cascais,1,H,125,74 anos,1,Solteiro,2,2,2021
1105,Cascais,2,M,02,20 - 24 anos,4,Divorciado,2,2,2021
1105,Cascais,2,M,025,24 anos,4,Divorciado,2,2,2021
1105,Cascais,2,M,03,25 - 29 anos,3,Viúvo,2,2,2021
1105,Cascais,2,M,033,27 anos,4,Divorciado,2,2,2021
1105,Cascais,2,M,045,34 anos,3,Viúvo,2,2,2021
1105,Cascais,2,M,051,35 anos,3,Viúvo,2,2,2021
1105,Cascais,T,HM,011,15 anos,1,Solteiro,2,2,2021
1105,Cascais,T,HM,011,15 anos,T,Total,2,2,2021
1105,Cascais,T,HM,045,34 anos,3,Viúvo,2,2,2021
1105,Cascais,T,HM,051,35 anos,3,Viúvo,2,2,2021
1105,Cascais,1,H,035,29 anos,4,Divorciado,3,3,2021
1105,Cascais,1,H,063,42 anos,3,Viúvo,3,3,2021
1105,Cascais,1,H,115,69 anos,3,Viúvo,3,3,2021
1105,Cascais,2,M,124,73 anos,1,Solteiro,3,3,2021
1105,Cascais,T,HM,02,20 - 24 anos,4,Divorciado,3,3,2021
1105,Cascais,T,HM,025,24 anos,4,Divorciado,3,3,2021
1105,Cascais,T,HM,03,25 - 29 anos,3,Viúvo,3,3,2021
1105,Cascais,T,HM,054,38 anos,3,Viúvo,3,3,2021
1105,Cascais,1,H,023,22 anos,2,Casado,4,4,2021
1105,Cascais,1,H,034,28 anos,4,Divorciado,4,4,2021
1105,Cascais,1,H,05,35 - 39 anos,3,Viúvo,4,4,2021
1105,Cascais,1,H,064,43 anos,3,Viúvo,4,4,2021
1105,Cascais,1,H,122,71 anos,1,Solteiro,4,4,2021
1105,Cascais,1,H,13,75 ou mais anos,1,Solteiro,4,4,2021
1105,Cascais,2,M,032,26 anos,4,Divorciado,4,4,2021
1105,Cascais,2,M,04,30 - 34 anos,3,Viúvo,4,4,2021
1105,Cascais,2,M,123,72 anos,1,Solteiro,4,4,2021
1105,Cascais,2,M,125,74 anos,1,Solteiro,4,4,2021
1105,Cascais,T,HM,032,26 anos,4,Divorciado,4,4,2021
1105,Cascais,T,HM,033,27 anos,4,Divorciado,4,4,2021
1105,Cascais,T,HM,04,30 - 34 anos,3,Viúvo,4,4,2021
1105,Cascais,1,H,123,72 anos,3,Viúvo,5,5,2021
1105,Cascais,1,H,125,74 anos,3,Viúvo,5,5,2021
1105,Cascais,2,M,022,21 anos,2,Casado,5,5,2021
1105,Cascais,2,M,055,39 anos,3,Viúvo,5,5,2021
1105,Cascais,T,HM,124,73 anos,1,Solteiro,5,5,2021
1105,Cascais,1,H,013,17 anos,1,Solteiro,6,6,2021
1105,Cascais,1,H,013,17 anos,T,Total,6,6,2021
1105,Cascais,1,H,071,45 anos,3,Viúvo,6,6,2021
1105,Cascais,1,H,073,47 anos,3,Viúvo,6,6,2021
1105,Cascais,1,H,123,72 anos,1,Solteiro,6,6,2021
1105,Cascais,2,M,021,20 anos,2,Casado,6,6,2021
1105,Cascais,2,M,034,28 anos,4,Divorciado,6,6,2021
1105,Cascais,2,M,061,40 anos,3,Viúvo,6,6,2021
1105,Cascais,2,M,062,41 anos,3,Viúvo,6,6,2021
1105,Cascais,2,M,121,70 anos,1,Solteiro,6,6,2021
1105,Cascais,2,M,123,72 anos,3,Viúvo,6,6,2021
1105,Cascais,2,M,124,73 anos,4,Divorciado,6,6,2021
1105,Cascais,T,HM,021,20 anos,2,Casado,6,6,2021
1105,Cascais,T,HM,061,40 anos,3,Viúvo,6,6,2021
1105,Cascais,T,HM,125,74 anos,1,Solteiro,6,6,2021
1105,Cascais,1,H,072,46 anos,3,Viúvo,7,7,2021
1105,Cascais,1,H,075,49 anos,3,Viúvo,7,7,2021
1105,Cascais,1,H,082,51 anos,3,Viúvo,7,7,2021
1105,Cascais,1,H,084,53 anos,3,Viúvo,7,7,2021
1105,Cascais,1,H,121,70 anos,1,Solteiro,7,7,2021
1105,Cascais,T,HM,022,21 anos,2,Casado,7,7,2021
1105,Cascais,T,HM,055,39 anos,3,Viúvo,7,7,2021
1105,Cascais,T,HM,062,41 anos,3,Viúvo,7,7,2021
1105,Cascais,1,H,041,30 anos,4,Divorciado,8,8,2021
1105,Cascais,1,H,081,50 anos,3,Viúvo,8,8,2021
1105,Cascais,1,H,085,54 anos,3,Viúvo,8,8,2021
1105,Cascais,1,H,114,68 anos,3,Viúvo,8,8,2021
1105,Cascais,2,M,013,17 anos,1,Solteiro,8,8,2021
1105,Cascais,2,M,013,17 anos,T,Total,8,8,2021
1105,Cascais,2,M,115,69 anos,1,Solteiro,8,8,2021
1105,Cascais,2,M,124,73 anos,3,Viúvo,8,8,2021
1105,Cascais,1,H,03,25 - 29 anos,4,Divorciado,9,9,2021
1105,Cascais,1,H,042,31 anos,4,Divorciado,9,9,2021
1105,Cascais,1,H,06,40 - 44 anos,3,Viúvo,9,9,2021
1105,Cascais,1,H,074,48 anos,3,Viúvo,9,9,2021
